c_id,c_name,rate,c_rate,a_rate,status,c_status,a_status,in
214,Dominican Republic,0.204545454545,0.214285714286,0.863636363636,0.815,1.18481548699,0.72,1
212,Dominica,0.0,0.0,0.863636363636,0.875,1.25075620085,0.72,1
760,Syria,0.340909090909,0.379551820728,0.863636363636,0.93,1.35934664247,0.72,1
662,Saint Lucia,0.189393939394,0.204014939309,0.863636363636,0.795,1.11040532365,0.72,1
218,Ecuador,0.863636363636,0.971988795518,0.863636363636,0.845,1.222323049,0.72,1
660,Anguilla,0.264705882353,0.291810841984,0.863636363636,0.965,1.4056261343,0.72,1
132,Cape Verde,0.975,1.0768907563,0.863636363636,0.77,1.08166969147,0.72,1
136,Cayman Islands,0.0789473684211,0.102167182663,0.863636363636,0.96,1.39382940109,0.72,1
226,Equatorial Guinea,0.0,0.0,0.863636363636,0.7,1.07380520266,0.72,1
496,Mongolia,0.747727272727,0.91218487395,0.863636363636,0.705,0.979733817302,0.72,1
24,Angola,0.977272727273,1.09103641457,0.863636363636,0.57,0.83666061706,0.72,1
690,Seychelles,0.0,0.0,0.863636363636,0.965,1.40260133091,0.72,1
694,Sierra Leone,0.568181818182,0.724089635854,0.863636363636,0.365,0.458862673926,0.72,1
28,Antigua and Barbuda,0.40367965368,0.428504735227,0.863636363636,0.945,1.36146400484,0.72,1
222,El Salvador,0.795454545455,0.917366946779,0.863636363636,0.8,1.13127646703,0.72,1
818,Egypt,0.681818181818,0.747899159664,0.863636363636,0.975,1.4110707804,0.72,1
288,Ghana,0.909090909091,1.13725490196,0.863636363636,0.505,0.622807017544,0.72,1
540,New Caledonia,0.142857142857,0.18487394958,0.863636363636,0.99,1.44041137326,0.72,1
404,Kenya,0.545454545455,0.677871148459,0.863636363636,0.46,0.619479733817,0.72,1
340,Honduras,1.11363636364,1.2619047619,0.863636363636,0.85,1.21899576528,0.72,1
4,Afghanistan,1.59523809524,2.01747365613,0.863636363636,0.465,0.622202056866,0.72,1
400,Jordan,0.0227272727273,0.0238095238095,0.863636363636,0.97,1.41137326074,0.72,1
548,Vanuatu,1.23409090909,1.45532212885,0.863636363636,0.745,1.03176043557,0.72,1
408,Dem. Rep. Korea,0.725,0.759523809524,0.863636363636,0.9,1.28251663642,0.72,1
678,São Tomé and Príncipe,1.08333333333,1.29240585123,0.863636363636,0.655,0.855716878403,0.72,1
716,Zimbabwe,0.0227272727273,0.0294117647059,0.863636363636,0.6,0.810647307925,0.72,1
670,Saint Vincent and the Grenadines,0.541443850267,0.606442577031,0.863636363636,0.855,1.21264367816,0.72,1
710,South Africa,0.681818181818,0.792717086835,0.863636363636,0.845,1.19509981851,0.72,1
120,Cameroon,0.636363636364,0.795518207283,0.863636363636,0.595,0.820024198427,0.72,1
262,Djibouti,0.340909090909,0.441176470588,0.863636363636,0.765,1.06382335148,0.72,1
266,Gabon,0.444444444444,0.554621848739,0.863636363636,0.665,0.888384754991,0.72,1
50,Bangladesh,0.931818181818,1.07142857143,0.863636363636,0.71,0.988505747126,0.72,1
52,Barbados,0.426136363636,0.47443977591,0.863636363636,0.96,1.38173018754,0.72,1
414,Kuwait,0.0,0.0,0.863636363636,0.995,1.4461584997,0.72,1
533,Aruba,0.159090909091,0.205882352941,0.863636363636,0.98,1.42286751361,0.72,1
598,Papua New Guinea,0.142857142857,0.18487394958,0.863636363636,0.295,0.396551724138,0.72,1
296,Kiribati,0.659090909091,0.785714285714,0.863636363636,0.535,0.735934664247,0.72,1
418,Lao PDR,2.13888888889,2.45985060691,0.863636363636,0.685,0.983968542045,0.72,1
591,Panama,0.522727272727,0.603641456583,0.863636363636,0.835,1.18058076225,0.72,1
586,Pakistan,0.613636363636,0.676470588235,0.863636363636,0.695,0.944041137326,0.72,1
704,Vietnam,1.63636363636,1.90476190476,0.863636363636,0.85,1.20387174834,0.72,1
312,Guadeloupe,0.122727272727,0.134173669468,0.863636363636,0.98,1.41984271022,0.72,1
706,Somalia,0.388888888889,0.482726423903,0.863636363636,0.28,0.394434361766,0.72,1
316,Guam,0.0227272727273,0.0238095238095,0.863636363636,0.95,1.36418632789,0.72,1
702,Singapore,0.0227272727273,0.0238095238095,0.863636363636,1.0,1.45190562613,0.72,1
192,Cuba,0.383838383838,0.429505135387,0.863636363636,0.935,1.35601935874,0.72,1
270,The Gambia,0.318181818182,0.411764705882,0.863636363636,0.75,1.04355716878,0.72,1
116,Cambodia,1.61363636364,1.89775910364,0.863636363636,0.53,0.721113127647,0.72,1
275,Palestine,0.190476190476,0.199546485261,0.863636363636,0.88,1.29582577132,0.72,1
84,Belize,0.931818181818,1.1218487395,0.863636363636,0.95,1.36721113128,0.72,1
604,Peru,0.727272727273,0.834733893557,0.863636363636,0.8,1.14035087719,0.72,1
796,Turks and Caicos Islands,0.0,0.0,0.863636363636,0.84,1.21052631579,0.72,1
792,Turkey,0.5,0.607843137255,0.863636363636,0.955,1.37295825771,0.72,1
834,Tanzania,0.113636363636,0.119047619048,0.863636363636,0.325,0.409860859044,0.72,1
558,Nicaragua,0.454545454545,0.53781512605,0.863636363636,0.685,0.944646098004,0.72,1
798,Tuvalu,0.409090909091,0.473389355742,0.863636363636,0.905,1.29128856624,0.72,1
524,Nepal,1.20454545455,1.38515406162,0.863636363636,0.625,0.830308529946,0.72,1
520,Nauru,0.09375,0.121323529412,0.863636363636,0.81,1.13067150635,0.72,1
368,Iraq,0.468614718615,0.53014539149,0.863636363636,0.85,1.23411978221,0.72,1
410,Republic of Korea,0.190476190476,0.24649859944,0.863636363636,0.99,1.44041137326,0.72,1
