c_id,c_name,rate,c_rate,a_rate,status,c_status,a_status,in
214,Dominican Republic,0.895454545455,2.21456500489,0.404347826087,1.0,1.2688172043,0.78813559322,1
768,Togo,1.02727272727,2.54056695992,0.404347826087,1.0,1.2688172043,0.78813559322,1
218,Ecuador,0.372727272727,0.921798631476,0.404347826087,0.845360824742,1.07260835828,0.78813559322,1
132,Cape Verde,0.281818181818,0.69696969697,0.404347826087,0.770186335404,0.977225672878,0.78813559322,1
496,Mongolia,0.340909090909,0.843108504399,0.404347826087,0.501672240803,0.636530370051,0.78813559322,1
24,Angola,2.05909090909,5.09237536657,0.404347826087,1.0,1.2688172043,0.78813559322,1
694,Sierra Leone,0.786363636364,1.94477028348,0.404347826087,0.808411214953,1.02572605768,0.78813559322,1
818,Egypt,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
288,Ghana,1.92272727273,4.75513196481,0.404347826087,1.0,1.2688172043,0.78813559322,1
404,Kenya,0.395454545455,0.978005865103,0.404347826087,0.527272727273,0.669012707722,0.78813559322,1
340,Honduras,0.495454545455,1.22531769306,0.404347826087,0.947826086957,1.20261804582,0.78813559322,1
4,Afghanistan,0.218181818182,0.539589442815,0.404347826087,0.325423728814,0.412903225806,0.78813559322,1
400,Jordan,0.0227272727273,0.0562072336266,0.404347826087,0.181818181818,0.230694037146,0.78813559322,1
548,Vanuatu,0.181818181818,0.449657869013,0.404347826087,0.714285714286,0.906298003072,0.78813559322,1
408,Dem. Rep. Korea,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
678,São Tomé and Príncipe,0.731818181818,1.80987292278,0.404347826087,1.0,1.2688172043,0.78813559322,1
716,Zimbabwe,0.509090909091,1.25904203324,0.404347826087,0.520930232558,0.66096524131,0.78813559322,1
670,Saint Vincent and the Grenadines,0.681818181818,1.6862170088,0.404347826087,1.0,1.2688172043,0.78813559322,1
710,South Africa,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
120,Cameroon,1.24090909091,3.06891495601,0.404347826087,1.0,1.2688172043,0.78813559322,1
262,Djibouti,2.54090909091,6.28396871945,0.404347826087,1.0,1.2688172043,0.78813559322,1
266,Gabon,0.304545454545,0.753176930596,0.404347826087,1.0,1.2688172043,0.78813559322,1
50,Bangladesh,0.731818181818,1.80987292278,0.404347826087,0.981707317073,1.24560713349,0.78813559322,1
52,Barbados,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
414,Kuwait,1.56818181818,3.87829912023,0.404347826087,1.0,1.2688172043,0.78813559322,1
410,Republic of Korea,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
296,Kiribati,0.113636363636,0.281036168133,0.404347826087,0.666666666667,0.845878136201,0.78813559322,1
418,Lao PDR,0.954545454545,2.36070381232,0.404347826087,0.981308411215,1.24510099487,0.78813559322,1
591,Panama,0.718181818182,1.7761485826,0.404347826087,1.0,1.2688172043,0.78813559322,1
704,Vietnam,1.48636363636,3.67595307918,0.404347826087,1.0,1.2688172043,0.78813559322,1
192,Cuba,0.0318181818182,0.0786901270772,0.404347826087,0.245614035088,0.311639313337,0.78813559322,1
270,The Gambia,0.331818181818,0.820625610948,0.404347826087,1.0,1.2688172043,0.78813559322,1
116,Cambodia,0.727272727273,1.79863147605,0.404347826087,0.996884735202,1.26486450273,0.78813559322,1
84,Belize,0.145454545455,0.35972629521,0.404347826087,0.659793814433,0.837157743044,0.78813559322,1
604,Peru,1.04090909091,2.5742913001,0.404347826087,1.0,1.2688172043,0.78813559322,1
792,Turkey,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
834,Tanzania,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
524,Nepal,0.436363636364,1.07917888563,0.404347826087,0.849557522124,1.07793320011,0.78813559322,1
368,Iraq,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
364,Iran,0.00454545454545,0.0112414467253,0.404347826087,0.0392156862745,0.0497575374236,0.78813559322,1
422,Lebanon,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
360,Indonesia,0.5,1.23655913978,0.404347826087,1.0,1.2688172043,0.78813559322,1
426,Lesotho,0.186363636364,0.460899315738,0.404347826087,0.525641025641,0.66694237662,0.78813559322,1
586,Pakistan,0.154545454545,0.382209188661,0.404347826087,0.270916334661,0.343743306345,0.78813559322,1
384,Côte d'Ivoire,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
242,Fiji,0.0727272727273,0.179863147605,0.404347826087,0.484848484848,0.615184099055,0.78813559322,1
388,Jamaica,0.113636363636,0.281036168133,0.404347826087,0.480769230769,0.610008271299,0.78813559322,1
104,Myanmar,2.08636363636,5.15982404692,0.404347826087,1.0,1.2688172043,0.78813559322,1
784,United Arab Emirates,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
780,Trinidad and Tobago,0.163636363636,0.404692082111,0.404347826087,0.571428571429,0.725038402458,0.78813559322,1
32,Argentina,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
188,Costa Rica,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
646,Rwanda,0.990909090909,2.45063538612,0.404347826087,0.784172661871,0.994971764524,0.78813559322,1
430,Liberia,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
516,Namibia,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
458,Malaysia,0.00454545454545,0.0112414467253,0.404347826087,0.0392156862745,0.0497575374236,0.78813559322,1
