c_id,c_name,rate,c_rate,a_rate,status,c_status,a_status,in
214,Dominican Republic,0.122272727273,0.448333333333,0.272727272727,0.2083,1.50942028986,0.138,1
212,Dominica,0.00227272727273,0.00833333333333,0.272727272727,0.037,0.268115942029,0.138,1
760,Syria,0.02,0.0733333333333,0.272727272727,0.0069,0.05,0.138,1
662,Saint Lucia,0.0204545454545,0.075,0.272727272727,0.0249,0.180434782609,0.138,1
218,Ecuador,0.0740909090909,0.271666666667,0.272727272727,0.3704,2.68405797101,0.138,1
660,Anguilla,0.0133333333333,0.0488888888889,0.272727272727,0.0698,0.505797101449,0.138,1
132,Cape Verde,0.0,0.0,0.272727272727,0.0016,0.0115942028986,0.138,1
136,Cayman Islands,0.0109090909091,0.04,0.272727272727,0.0154,0.111594202899,0.138,1
226,Equatorial Guinea,0.460454545455,1.68833333333,0.272727272727,0.1509,1.09347826087,0.138,1
496,Mongolia,0.44,1.61333333333,0.272727272727,0.1378,0.998550724638,0.138,1
24,Angola,0.0,0.0,0.272727272727,0.1206,0.873913043478,0.138,1
690,Seychelles,0.0159090909091,0.0583333333333,0.272727272727,0.0126,0.0913043478261,0.138,1
694,Sierra Leone,0.315,1.155,0.272727272727,0.1025,0.742753623188,0.138,1
28,Antigua and Barbuda,0.0218181818182,0.08,0.272727272727,0.012,0.0869565217391,0.138,1
222,El Salvador,0.395,1.44833333333,0.272727272727,0.0869,0.629710144928,0.138,1
818,Egypt,0.495,1.815,0.272727272727,0.1134,0.821739130435,0.138,1
288,Ghana,0.0222727272727,0.0816666666667,0.272727272727,0.1441,1.04420289855,0.138,1
540,New Caledonia,1.32272727273,4.85,0.272727272727,0.305,2.21014492754,0.138,1
404,Kenya,0.00409090909091,0.015,0.272727272727,0.1159,0.839855072464,0.138,1
340,Honduras,0.195909090909,0.718333333333,0.272727272727,0.1622,1.17536231884,0.138,1
4,Afghanistan,0.0,0.0,0.272727272727,0.0037,0.0268115942029,0.138,1
400,Jordan,0.0,0.0,0.272727272727,0.0003,0.00217391304348,0.138,1
548,Vanuatu,0.00272727272727,0.01,0.272727272727,0.0045,0.0326086956522,0.138,1
408,Dem. Rep. Korea,0.00454545454545,0.0166666666667,0.272727272727,0.0166,0.120289855072,0.138,1
678,São Tomé and Príncipe,0.0,0.0,0.272727272727,0.0,0.0,0.138,1
716,Zimbabwe,0.414545454545,1.52,0.272727272727,0.2717,1.96884057971,0.138,1
670,Saint Vincent and the Grenadines,0.0,0.0,0.272727272727,0.0123,0.0891304347826,0.138,1
710,South Africa,0.0145454545455,0.0533333333333,0.272727272727,0.0656,0.475362318841,0.138,1
120,Cameroon,0.233181818182,0.855,0.272727272727,0.1091,0.790579710145,0.138,1
262,Djibouti,0.005,0.0183333333333,0.272727272727,0.0016,0.0115942028986,0.138,1
266,Gabon,0.649545454545,2.38166666667,0.272727272727,0.1915,1.38768115942,0.138,1
