c_id,c_name,rate,c_rate,a_rate,status,c_status,a_status,in
214,Dominican Republic,6.08695652174,0.7,8.69565217391,0.777777777778,1.25416666667,0.62015503876,1
760,Syria,3.52173913043,0.405,8.69565217391,0.830769230769,1.33961538462,0.62015503876,1
662,Saint Lucia,1.13043478261,0.13,8.69565217391,0.577777777778,0.931666666667,0.62015503876,1
218,Ecuador,3.17391304348,0.365,8.69565217391,0.608333333333,0.9809375,0.62015503876,1
132,Cape Verde,7.69565217391,0.885,8.69565217391,1.0,1.6125,0.62015503876,1
226,Equatorial Guinea,56.9565217391,6.55,8.69565217391,1.0,1.6125,0.62015503876,1
496,Mongolia,1.39130434783,0.16,8.69565217391,0.426666666667,0.688,0.62015503876,1
24,Angola,40.8695652174,4.7,8.69565217391,0.895238095238,1.44357142857,0.62015503876,1
694,Sierra Leone,52.1739130435,6.0,8.69565217391,0.695652173913,1.12173913043,0.62015503876,1
222,El Salvador,1.78260869565,0.205,8.69565217391,0.49696969697,0.801363636364,0.62015503876,1
818,Egypt,3.26086956522,0.375,8.69565217391,0.833333333333,1.34375,0.62015503876,1
288,Ghana,16.5217391304,1.9,8.69565217391,0.666666666667,1.075,0.62015503876,1
404,Kenya,3.91304347826,0.45,8.69565217391,0.244897959184,0.394897959184,0.62015503876,1
340,Honduras,7.39130434783,0.85,8.69565217391,0.781609195402,1.26034482759,0.62015503876,1
4,Afghanistan,34.7826086957,4.0,8.69565217391,0.888888888889,1.43333333333,0.62015503876,1
400,Jordan,1.5652173913,0.18,8.69565217391,0.558139534884,0.9,0.62015503876,1
548,Vanuatu,3.65217391304,0.42,8.69565217391,0.658823529412,1.06235294118,0.62015503876,1
408,Dem. Rep. Korea,0.0,0.0,8.69565217391,0.0,0.0,0.62015503876,1
678,São Tomé and Príncipe,8.69565217391,1.0,8.69565217391,0.650406504065,1.0487804878,0.62015503876,1
716,Zimbabwe,2.17391304348,0.25,8.69565217391,0.128205128205,0.206730769231,0.62015503876,1
670,Saint Vincent and the Grenadines,0.130434782609,0.015,8.69565217391,0.0833333333333,0.134375,0.62015503876,1
710,South Africa,0.434782608696,0.05,8.69565217391,0.0888888888889,0.143333333333,0.62015503876,1
120,Cameroon,5.65217391304,0.65,8.69565217391,0.240740740741,0.388194444444,0.62015503876,1
262,Djibouti,7.39130434783,0.85,8.69565217391,0.566666666667,0.91375,0.62015503876,1
266,Gabon,6.08695652174,0.7,8.69565217391,0.491228070175,0.792105263158,0.62015503876,1
50,Bangladesh,16.5217391304,1.9,8.69565217391,0.921212121212,1.48545454545,0.62015503876,1
52,Barbados,2.95652173913,0.34,8.69565217391,0.755555555556,1.21833333333,0.62015503876,1
414,Kuwait,0.0,0.0,8.69565217391,0.0,0.0,0.62015503876,1
410,Republic of Korea,0.0,0.0,8.69565217391,0.0,0.0,0.62015503876,1
296,Kiribati,5.21739130435,0.6,8.69565217391,0.64,1.032,0.62015503876,1
418,Lao PDR,38.2608695652,4.4,8.69565217391,1.0,1.6125,0.62015503876,1
591,Panama,0.565217391304,0.065,8.69565217391,0.176870748299,0.285204081633,0.62015503876,1
308,Grenada,0.478260869565,0.055,8.69565217391,0.43137254902,0.695588235294,0.62015503876,1
704,Vietnam,3.95652173913,0.455,8.69565217391,0.866666666667,1.3975,0.62015503876,1
598,Papua New Guinea,10.8695652174,1.25,8.69565217391,0.709219858156,1.14361702128,0.62015503876,1
706,Somalia,19.5652173913,2.25,8.69565217391,0.461538461538,0.744230769231,0.62015503876,1
702,Singapore,0.0869565217391,0.01,8.69565217391,0.333333333333,0.5375,0.62015503876,1
192,Cuba,0.0,0.0,8.69565217391,0.0,0.0,0.62015503876,1
270,The Gambia,12.1739130435,1.4,8.69565217391,0.525821596244,0.847887323944,0.62015503876,1
116,Cambodia,44.7826086957,5.15,8.69565217391,1.0,1.6125,0.62015503876,1
84,Belize,1.30434782609,0.15,8.69565217391,0.533333333333,0.86,0.62015503876,1
604,Peru,7.0,0.805,8.69565217391,0.858666666667,1.3846,0.62015503876,1
792,Turkey,1.21739130435,0.14,8.69565217391,0.777777777778,1.25416666667,0.62015503876,1
834,Tanzania,21.7391304348,2.5,8.69565217391,0.732600732601,1.18131868132,0.62015503876,1
558,Nicaragua,3.04347826087,0.35,8.69565217391,0.549019607843,0.885294117647,0.62015503876,1
524,Nepal,26.0869565217,3.0,8.69565217391,1.0,1.6125,0.62015503876,1
368,Iraq,1.86956521739,0.215,8.69565217391,0.521212121212,0.840454545455,0.62015503876,1
364,Iran,2.60869565217,0.3,8.69565217391,0.963855421687,1.55421686747,0.62015503876,1
422,Lebanon,2.08695652174,0.24,8.69565217391,1.0,1.6125,0.62015503876,1
360,Indonesia,10.4347826087,1.2,8.69565217391,0.744186046512,1.2,0.62015503876,1
426,Lesotho,10.0,1.15,8.69565217391,0.425925925926,0.686805555556,0.62015503876,1
586,Pakistan,10.0,1.15,8.69565217391,0.766666666667,1.23625,0.62015503876,1
583,Federated States of Micronesia,3.21739130435,0.37,8.69565217391,0.580392156863,0.935882352941,0.62015503876,1
108,Burundi,24.347826087,2.8,8.69565217391,0.574358974359,0.926153846154,0.62015503876,1
384,Côte d'Ivoire,0.869565217391,0.1,8.69565217391,0.036036036036,0.0581081081081,0.62015503876,1
