c_id,c_name,rate,c_rate,a_rate,status,c_status,a_status,in
214,Dominican Republic,0.321875,1.46815718157,0.502272727273,0.708417525773,0.870679447259,0.80408765653,1
212,Dominica,0.555555555556,0.679012345679,0.502272727273,1.0,1.20481927711,0.80408765653,1
760,Syria,2.29375,2.80347222222,0.502272727273,0.877,1.05662650602,0.80408765653,1
662,Saint Lucia,0.0,0.0,0.502272727273,0.992,1.19518072289,0.80408765653,1
218,Ecuador,0.865,2.67323848238,0.502272727273,0.677578947368,0.836947608948,0.80408765653,1
132,Cape Verde,0.0,0.0,0.502272727273,0.488,0.587951807229,0.80408765653,1
496,Mongolia,0.383333333333,0.468518518519,0.502272727273,0.495,0.596385542169,0.80408765653,1
694,Sierra Leone,1.505,2.87535230352,0.502272727273,0.482605633803,0.58286521511,0.80408765653,1
28,Antigua and Barbuda,1.8,2.2,0.502272727273,1.0,1.20481927711,0.80408765653,1
818,Egypt,0.985477941176,2.66769289016,0.502272727273,0.61472489083,0.760429158283,0.80408765653,1
288,Ghana,0.297222222222,0.363271604938,0.502272727273,0.482,0.580722891566,0.80408765653,1
404,Kenya,0.303125,1.62652439024,0.502272727273,0.594893767705,0.727763706972,0.80408765653,1
340,Honduras,0.448125,1.49297425474,0.502272727273,0.685777777778,0.842508809183,0.80408765653,1
4,Afghanistan,3.975,4.85833333333,0.502272727273,0.479,0.577108433735,0.80408765653,1
400,Jordan,0.765909090909,2.32987804878,0.502272727273,0.774745283019,0.955834189066,0.80408765653,1
408,Dem. Rep. Korea,0.322222222222,0.393827160494,0.502272727273,1.0,1.20481927711,0.80408765653,1
678,São Tomé and Príncipe,0.811111111111,0.991358024691,0.502272727273,0.979,1.17951807229,0.80408765653,1
716,Zimbabwe,0.132352941176,0.71018651363,0.502272727273,0.56680104712,0.692344971147,0.80408765653,1
670,Saint Vincent and the Grenadines,0.855555555556,1.04567901235,0.502272727273,0.995,1.19879518072,0.80408765653,1
710,South Africa,0.536538461538,1.58808630394,0.502272727273,0.567318181818,0.690080824867,0.80408765653,1
120,Cameroon,0.1475,0.180277777778,0.502272727273,0.4235,0.510240963855,0.80408765653,1
262,Djibouti,8.43333333333,10.3074074074,0.502272727273,0.923,1.11204819277,0.80408765653,1
266,Gabon,0.0708333333333,0.328285907859,0.502272727273,0.498589605735,0.602723513011,0.80408765653,1
50,Bangladesh,1.08823529412,2.31722461342,0.502272727273,0.4605,0.569863938513,0.80408765653,1
52,Barbados,0.0,0.0,0.502272727273,1.0,1.20481927711,0.80408765653,1
414,Kuwait,0.454545454545,0.555555555556,0.502272727273,1.0,1.20481927711,0.80408765653,1
296,Kiribati,0.0266666666667,0.0325925925926,0.502272727273,0.884,1.06506024096,0.80408765653,1
418,Lao PDR,2.07575757576,5.92100271003,0.502272727273,0.519101265823,0.645330409372,0.80408765653,1
591,Panama,2.14545454545,2.62222222222,0.502272727273,0.958,1.15421686747,0.80408765653,1
308,Grenada,0.0,0.0,0.502272727273,1.0,1.20481927711,0.80408765653,1
704,Vietnam,0.971428571429,1.79404761905,0.502272727273,0.712547619048,0.878073047527,0.80408765653,1
598,Papua New Guinea,0.21,0.256666666667,0.502272727273,0.788,0.949397590361,0.80408765653,1
706,Somalia,0.0,0.0,0.502272727273,0.261,0.314457831325,0.80408765653,1
192,Cuba,0.0,0.0,0.502272727273,1.0,1.20481927711,0.80408765653,1
270,The Gambia,0.74,0.904444444444,0.502272727273,0.981,1.18192771084,0.80408765653,1
116,Cambodia,3.01515151515,6.71757000903,0.502272727273,0.689439393939,0.850223128669,0.80408765653,1
275,Palestine,0.24,0.293333333333,0.502272727273,0.98,1.18072289157,0.80408765653,1
84,Belize,0.25,1.32074525745,0.502272727273,0.671661478599,0.824529029845,0.80408765653,1
792,Turkey,1.27,2.71243902439,0.502272727273,0.747671232877,0.923890934546,0.80408765653,1
834,Tanzania,0.780555555556,1.24176452876,0.502272727273,0.483964028777,0.586697023769,0.80408765653,1
558,Nicaragua,1.13928571429,3.34588656601,0.502272727273,0.727150627615,0.898242921187,0.80408765653,1
524,Nepal,1.07776315789,1.33907466838,0.502272727273,0.367117283951,0.448377374975,0.80408765653,1
368,Iraq,0.0,0.0,0.502272727273,0.777,0.936144578313,0.80408765653,1
364,Iran,1.45714285714,1.78095238095,0.502272727273,0.969,1.16746987952,0.80408765653,1
422,Lebanon,0.955555555556,1.16790123457,0.502272727273,0.956,1.15180722892,0.80408765653,1
360,Indonesia,0.595238095238,1.27999741902,0.502272727273,0.643205882353,0.788162548775,0.80408765653,1
426,Lesotho,0.8075,4.17754065041,0.502272727273,0.583193548387,0.71260789543,0.80408765653,1
586,Pakistan,1.33948863636,2.61655657182,0.502272727273,0.5365,0.665000803213,0.80408765653,1
585,Palau,0.0,0.0,0.502272727273,0.903,1.08795180723,0.80408765653,1
108,Burundi,1.045,1.27722222222,0.502272727273,0.4945,0.59578313253,0.80408765653,1
384,Côte d'Ivoire,0.433333333333,1.47345679012,0.502272727273,0.587868421053,0.719096804641,0.80408765653,1
388,Jamaica,0.09375,0.503048780488,0.502272727273,0.642887323944,0.786429252708,0.80408765653,1
104,Myanmar,0.355769230769,0.745601417553,0.502272727273,0.45190776699,0.547388482621,0.80408765653,1
784,United Arab Emirates,0.266666666667,0.325925925926,0.502272727273,1.0,1.20481927711,0.80408765653,1
780,Trinidad and Tobago,0.55,0.672222222222,0.502272727273,0.957,1.15301204819,0.80408765653,1
32,Argentina,0.35,0.427777777778,0.502272727273,0.992,1.19518072289,0.80408765653,1
